stock,date,average_sentiment_score,dominant_sentiment_average,bullish_articles,bearish_articles,neutral_articles,dominant_sentiment_majority,num_articles_fetched,return
AAPL,2022-01-28,0.055997475,bullish,7,3,14,neutral,24,0.0697777145902847
MSFT,2022-01-28,-0.01958042,neutral,2,2,9,neutral,13,0.0280816666809373
GOOGL,2022-01-28,0.025798611,neutral,5,3,12,neutral,20,0.0336884128379433
AMZN,2022-01-28,0.044166667,neutral,5,2,5,bullish,12,0.0310840567382737
NVDA,2022-01-28,0.328333333,bullish,2,0,1,bullish,3,0.0408310171553305
META,2022-01-28,0.041468254,neutral,10,3,21,neutral,34,0.0239952613967275
TSLA,2022-01-28,0.057495544,bullish,4,1,12,neutral,17,0.0208056927668702
BTC,2022-01-28,0.014142907,neutral,7,5,17,neutral,29,0.017397102127314
AAPL,2022-01-31,0.027316919,neutral,5,2,9,neutral,16,0.0261256767751567
MSFT,2022-01-31,0.103403263,bullish,5,1,7,neutral,13,0.0088237379229174
GOOGL,2022-01-31,-0.019209098,neutral,3,4,14,neutral,21,0.0146419431759665
AMZN,2022-01-31,0.033333333,neutral,1,1,4,neutral,6,0.0388636103021893
NVDA,2022-01-31,0.0,neutral,0,0,1,neutral,1,0.0720665309561237
META,2022-01-31,0.029367752,neutral,9,3,15,neutral,27,0.0382817783791362
TSLA,2022-01-31,-0.014992424,neutral,4,3,3,bullish,10,0.1067761138393095
BTC,2022-01-31,0.002256013,neutral,6,7,17,neutral,30,0.0149145361045013
AAPL,2022-02-01,0.067671958,bullish,6,1,11,neutral,18,-0.0009726937763676
MSFT,2022-02-01,0.017658402,neutral,3,1,7,neutral,11,-0.0071387221258503
GOOGL,2022-02-01,0.020137085,neutral,6,3,16,neutral,25,0.0172980373328479
AMZN,2022-02-01,0.029166667,neutral,1,1,2,neutral,4,0.0108307628022343
NVDA,2022-02-01,0.055415519,bullish,1,1,2,neutral,4,0.006207670936638
META,2022-02-01,0.102631393,bullish,14,5,11,bullish,30,0.0183234806799754
TSLA,2022-02-01,-0.018049242,neutral,4,3,5,neutral,12,-0.0058395266373975
BTC,2022-02-01,0.005898503,neutral,9,7,25,neutral,41,0.0067600652883568
AAPL,2022-02-02,0.104076793,bullish,9,1,13,neutral,23,0.007044358098162
MSFT,2022-02-02,0.025238095,neutral,3,1,10,neutral,14,0.0152222480460739
GOOGL,2022-02-02,0.068840872,bullish,10,2,17,neutral,29,0.0752376432095311
AMZN,2022-02-02,0.138333333,bullish,4,0,6,neutral,10,-0.0038427158906232
NVDA,2022-02-02,0.101855487,bullish,5,2,1,bullish,8,0.0245148073881427
META,2022-02-02,0.028005575,neutral,13,9,17,neutral,39,0.0125392602130331
TSLA,2022-02-02,0.11010101,bullish,7,0,11,neutral,18,-0.0274791915989143
BTC,2022-02-02,0.02024177,neutral,9,4,23,neutral,36,-0.0462090294303103
AAPL,2022-02-03,0.10681466,bullish,9,3,12,neutral,24,-0.0167198923578125
MSFT,2022-02-03,0.037719298,neutral,3,1,15,neutral,19,-0.0389523323525906
GOOGL,2022-02-03,0.041478836,neutral,10,5,15,neutral,30,-0.0331757291324126
AMZN,2022-02-03,0.12375,bullish,7,0,9,neutral,16,-0.0781276325178123
NVDA,2022-02-03,0.115814394,bullish,6,1,1,bullish,8,-0.0512637541502666
META,2022-02-03,-0.000516779,neutral,21,15,45,neutral,81,-0.2639009813171509
TSLA,2022-02-03,0.118535354,bullish,8,0,12,neutral,20,-0.0160324950248791
BTC,2022-02-03,0.022604836,neutral,8,4,21,neutral,33,0.0054560461329451
AAPL,2022-02-04,0.076295968,bullish,8,3,12,neutral,23,-0.0016792820097362
MSFT,2022-02-04,0.053654189,bullish,4,1,12,neutral,17,0.0155682637106626
GOOGL,2022-02-04,0.051020053,bullish,7,2,20,neutral,29,0.0014188209049246
AMZN,2022-02-04,0.113159537,bullish,8,0,9,neutral,17,0.1353590173571186
NVDA,2022-02-04,0.11504329,bullish,4,0,3,bullish,7,0.0154920688409811
META,2022-02-04,-0.007444341,neutral,20,22,56,neutral,98,-0.0028179659210501
TSLA,2022-02-04,0.053682059,bullish,5,0,10,neutral,15,0.0361111096842132
BTC,2022-02-04,0.072054091,bullish,9,4,20,neutral,33,0.116978066100073
AAPL,2022-02-07,-0.004469697,neutral,4,1,6,neutral,11,-0.0042345447392181
MSFT,2022-02-07,0.018144078,neutral,4,4,5,neutral,13,-0.0163099991782318
GOOGL,2022-02-07,0.091843647,bullish,8,3,6,bullish,17,-0.0285569061052176
AMZN,2022-02-07,-0.103835979,bearish,4,5,3,bearish,12,0.0018777353189827
NVDA,2022-02-07,-0.042251082,bearish,3,2,2,bullish,7,0.0168179865945383
META,2022-02-07,0.032269756,neutral,10,6,18,neutral,34,-0.0513729034068657
TSLA,2022-02-07,-0.006666667,neutral,3,3,7,neutral,13,-0.0173071864213375
BTC,2022-02-07,0.055836941,bullish,7,3,18,neutral,28,0.0336658720453715
AAPL,2022-02-08,0.018228114,neutral,6,3,9,neutral,18,0.0184667795429449
MSFT,2022-02-08,0.056507937,bullish,5,2,7,neutral,14,0.0119951253807906
GOOGL,2022-02-08,0.067021531,bullish,6,4,9,neutral,19,0.0014223751078965
AMZN,2022-02-08,-0.112296296,bearish,3,7,5,bearish,15,0.022021627828944
NVDA,2022-02-08,-0.078909091,bearish,3,3,4,neutral,10,0.0153671459786153
META,2022-02-08,0.033702272,neutral,12,9,21,neutral,42,-0.0210306579219512
TSLA,2022-02-08,0.020392157,neutral,5,2,10,neutral,17,0.0161571905234128
BTC,2022-02-08,0.077995067,bullish,15,3,25,neutral,43,0.0063448528050995
AAPL,2022-02-09,0.071881978,bullish,7,4,8,neutral,19,0.008293772974018
MSFT,2022-02-09,0.057979798,bullish,5,1,7,neutral,13,0.0218347129561458
GOOGL,2022-02-09,0.041071429,neutral,4,3,14,neutral,21,0.0157316738907493
AMZN,2022-02-09,-0.053353535,bearish,2,4,9,neutral,15,-0.0013877341505965
NVDA,2022-02-09,0.042424242,neutral,4,1,5,neutral,10,0.0636053284269133
META,2022-02-09,0.046022928,neutral,10,8,18,neutral,36,0.0536833717048683
TSLA,2022-02-09,0.032352941,neutral,4,1,12,neutral,17,0.010845920427172
BTC,2022-02-09,0.046656812,neutral,12,2,27,neutral,41,0.0049945450466173
AAPL,2022-02-10,0.065358852,bullish,7,4,8,neutral,19,-0.0235989394181823
MSFT,2022-02-10,0.046813028,neutral,5,2,7,neutral,14,-0.0283730197055595
GOOGL,2022-02-10,0.0445,neutral,6,3,11,neutral,20,-0.020989729992521
AMZN,2022-02-10,0.0184573,neutral,2,1,8,neutral,11,-0.0135617062747338
NVDA,2022-02-10,0.06,bullish,1,0,1,bullish,2,-0.0329901621592541
META,2022-02-10,0.074409572,bullish,10,4,17,neutral,31,-0.0169394988001513
TSLA,2022-02-10,0.041354167,neutral,5,3,8,neutral,16,-0.0294527710174682
BTC,2022-02-10,0.034312452,neutral,8,2,24,neutral,34,-0.0174493592131327
AAPL,2022-02-11,0.054229133,bullish,7,3,9,neutral,19,-0.0202184772823319
MSFT,2022-02-11,0.042177822,neutral,3,1,9,neutral,13,-0.0242740924278648
GOOGL,2022-02-11,0.044210526,neutral,4,1,14,neutral,19,-0.0312905065044062
AMZN,2022-02-11,0.002727273,neutral,2,1,8,neutral,11,-0.0359111067436319
NVDA,2022-02-11,0.042181818,neutral,2,0,3,neutral,5,-0.0726068253776134
META,2022-02-11,0.064716444,bullish,13,3,20,neutral,36,-0.0373570870331799
TSLA,2022-02-11,0.045925926,neutral,6,4,8,neutral,18,-0.0492510296962641
BTC,2022-02-11,0.048804563,neutral,9,2,21,neutral,32,-0.0265619826070333
AAPL,2022-02-14,0.152272727,bullish,5,0,6,neutral,11,0.0014233482815551
MSFT,2022-02-14,0.031744589,neutral,6,2,7,neutral,15,-0.0001356187893784
GOOGL,2022-02-14,0.066067538,bullish,8,5,4,bullish,17,0.0092602518637057
AMZN,2022-02-14,0.325,bullish,3,0,1,bullish,4,0.0122216832700543
NVDA,2022-02-14,-0.011255411,neutral,1,2,5,neutral,8,0.0132781559313379
META,2022-02-14,0.027254731,neutral,8,2,19,neutral,29,-0.0084263107681735
TSLA,2022-02-14,0.105968779,bullish,4,0,7,neutral,11,0.018325664372135
BTC,2022-02-14,0.104376886,bullish,9,4,9,bullish,22,0.0092280869615768
AAPL,2022-02-15,0.100044563,bullish,10,2,5,bullish,17,0.0231524516391332
MSFT,2022-02-15,0.116875,bullish,7,1,8,neutral,16,0.0185426007421838
GOOGL,2022-02-15,0.068654971,bullish,8,6,5,bullish,19,0.0079874563702413
AMZN,2022-02-15,0.09469697,bullish,4,0,4,bullish,8,0.0086583522019072
NVDA,2022-02-15,-0.012121212,neutral,1,1,7,neutral,9,0.0918120000746351
META,2022-02-15,0.05445422,bullish,11,0,23,neutral,34,0.0151584177607728
TSLA,2022-02-15,0.097691198,bullish,5,0,9,neutral,14,0.0532907642827684
BTC,2022-02-15,0.049855481,neutral,8,5,20,neutral,33,0.0466876977974548
AAPL,2022-02-16,0.073629149,bullish,10,2,9,bullish,21,-0.0013888037612926
MSFT,2022-02-16,0.111926407,bullish,6,2,6,bullish,14,-0.0011675636744213
GOOGL,2022-02-16,0.00441358,neutral,3,4,11,neutral,18,0.008268091768588
AMZN,2022-02-16,0.033445567,neutral,4,1,4,bullish,9,0.0101590395387689
NVDA,2022-02-16,0.07691358,bullish,3,1,5,neutral,9,0.0006038385208595
META,2022-02-16,0.043785708,neutral,14,5,22,neutral,41,-0.0201809771602277
TSLA,2022-02-16,0.030949495,neutral,2,0,13,neutral,15,0.0010407532409399
BTC,2022-02-16,0.06136507,bullish,11,4,24,neutral,39,-0.0137597522164965
AAPL,2022-02-17,0.002777778,neutral,3,1,14,neutral,18,-0.0212692804329144
MSFT,2022-02-17,0.042534435,neutral,3,1,7,neutral,11,-0.0292820494524032
GOOGL,2022-02-17,-0.002037037,neutral,2,2,14,neutral,18,-0.037745576506975
AMZN,2022-02-17,0.053900112,bullish,2,2,5,neutral,9,-0.0218089011061767
NVDA,2022-02-17,0.111444444,bullish,4,0,6,neutral,10,-0.0755910789027638
META,2022-02-17,0.04242372,neutral,18,9,19,neutral,46,-0.040777632738452
TSLA,2022-02-17,0.059879063,bullish,7,1,10,neutral,18,-0.0509426990066609
BTC,2022-02-17,0.102033344,bullish,14,3,18,neutral,35,-0.0778822302997733
AAPL,2022-02-18,0.068670496,bullish,9,3,14,neutral,26,-0.0093557723984514
MSFT,2022-02-18,0.038989899,neutral,3,0,9,neutral,12,-0.0096310451151439
GOOGL,2022-02-18,-0.005838509,neutral,3,5,15,neutral,23,-0.0161159794987741
AMZN,2022-02-18,0.092835498,bullish,3,1,7,neutral,11,-0.0132619577544081
NVDA,2022-02-18,0.048148148,neutral,1,0,5,neutral,6,-0.0352961014528749
META,2022-02-18,0.024219669,neutral,11,8,20,neutral,39,-0.0074623090490582
TSLA,2022-02-18,0.067253849,bullish,9,1,9,bullish,19,-0.0221030352967207
BTC,2022-02-18,0.080928571,bullish,10,2,18,neutral,30,-0.0125076473845776
BTC,2022-02-21,0.04587963,neutral,6,4,18,neutral,28,-0.0352862086879078
AAPL,2022-02-22,0.048679654,neutral,6,2,14,neutral,22,-0.0178122904182903
MSFT,2022-02-22,0.003787879,neutral,2,3,6,neutral,11,-0.0007293229721219
GOOGL,2022-02-22,0.054285812,bullish,6,3,12,neutral,21,-0.0045206097362335
AMZN,2022-02-22,-0.098984848,bearish,1,2,2,bearish,5,-0.0157534947882649
NVDA,2022-02-22,0.122181818,bullish,2,0,3,neutral,5,-0.0106591409509628
META,2022-02-22,0.028871518,neutral,14,4,19,neutral,37,-0.0197905002032766
TSLA,2022-02-22,0.053904762,bullish,4,1,10,neutral,15,-0.0413662422345285
BTC,2022-02-22,0.043387386,neutral,11,6,23,neutral,40,0.0326564237122273
AAPL,2022-02-23,0.040980392,neutral,3,2,12,neutral,17,-0.0258642759643734
MSFT,2022-02-23,0.028409091,neutral,4,3,5,neutral,12,-0.0258930845099865
GOOGL,2022-02-23,0.014626263,neutral,4,4,12,neutral,20,-0.0171438770780568
AMZN,2022-02-23,-0.041313131,bearish,1,1,4,neutral,6,-0.0357562466328766
NVDA,2022-02-23,-0.022626263,neutral,3,1,2,bullish,6,-0.0428815981789688
META,2022-02-23,0.027308997,neutral,12,4,18,neutral,34,-0.0179632290107615
TSLA,2022-02-23,0.028739496,neutral,3,1,13,neutral,17,-0.0699791759952694
BTC,2022-02-23,0.058470552,bullish,12,3,21,neutral,36,-0.0258438156136229
AAPL,2022-02-24,0.041212121,neutral,6,2,12,neutral,20,0.0166803948086409
MSFT,2022-02-24,0.103551136,bullish,8,1,7,bullish,16,0.0510936503997554
GOOGL,2022-02-24,-0.004688057,neutral,3,2,12,neutral,17,0.03999577502234
AMZN,2022-02-24,-0.010707792,neutral,1,1,8,neutral,10,0.0450952242781925
NVDA,2022-02-24,0.055428571,bullish,5,1,4,bullish,10,0.0607942858635099
META,2022-02-24,0.028419695,neutral,10,5,18,neutral,33,0.0461074517099129
TSLA,2022-02-24,0.028874459,neutral,4,6,10,neutral,20,0.0480734550026278
BTC,2022-02-24,0.034591295,neutral,10,6,17,neutral,33,0.0277784003681638
AAPL,2022-02-25,0.078852179,bullish,9,1,14,neutral,24,0.0129653643974856
MSFT,2022-02-25,0.113333333,bullish,4,0,6,neutral,10,0.0092330151085702
GOOGL,2022-02-25,0.005981692,neutral,4,3,9,neutral,16,0.0133280997933435
AMZN,2022-02-25,0.013240139,neutral,3,2,7,neutral,12,0.0160579301284211
NVDA,2022-02-25,0.007568027,neutral,3,2,9,neutral,14,0.0172225235512648
META,2022-02-25,0.02671779,neutral,8,6,21,neutral,35,0.0138727255784316
TSLA,2022-02-25,0.070268398,bullish,7,6,7,bullish,20,0.0113640313248295
BTC,2022-02-25,0.017184406,neutral,10,9,10,bullish,29,0.0229989397897596
AAPL,2022-02-28,0.038095238,neutral,3,1,12,neutral,16,0.0016376102929591
MSFT,2022-02-28,0.114285714,bullish,4,1,6,neutral,11,0.0049779257451703
GOOGL,2022-02-28,0.04087344,neutral,7,1,9,neutral,17,0.0044436805966758
AMZN,2022-02-28,0.025476992,neutral,1,0,5,neutral,6,-0.0014662630028149
NVDA,2022-02-28,0.030595238,neutral,1,1,3,neutral,5,0.0094383225315393
META,2022-02-28,-0.001294893,neutral,4,5,15,neutral,24,0.002613101529852
TSLA,2022-02-28,0.114991582,bullish,5,1,3,bullish,9,0.0747774685335871
BTC,2022-02-28,0.003376999,neutral,3,2,19,neutral,24,0.1454118392886461
AAPL,2022-03-01,0.028492063,neutral,4,2,14,neutral,20,-0.0116277442762088
MSFT,2022-03-01,0.038010204,neutral,3,1,10,neutral,14,-0.0128517497373725
GOOGL,2022-03-01,0.032189033,neutral,7,2,11,neutral,20,-0.0073709126472297
AMZN,2022-03-01,0.078892496,bullish,5,0,7,neutral,12,-0.0157655502511202
NVDA,2022-03-01,-0.02744709,bearish,1,2,6,neutral,9,-0.0372360762722806
META,2022-03-01,0.007982604,neutral,6,5,19,neutral,30,-0.0357295876525038
TSLA,2022-03-01,0.080334596,bullish,6,2,4,bullish,12,-0.0069621433455585
BTC,2022-03-01,0.043530983,neutral,7,3,16,neutral,26,0.026888524570001
