stock,date,average_sentiment_score,dominant_sentiment_average,bullish_articles,bearish_articles,neutral_articles,dominant_sentiment_majority,num_articles_fetched
AAPL,5/20/2024,0.098420379,bullish,17,2,12,bullish,31
MSFT,5/20/2024,0.110032028,bullish,24,1,16,bullish,41
GOOGL,5/20/2024,0.059955851,bullish,15,8,19,neutral,42
AMZN,5/20/2024,0.114170274,bullish,9,2,11,neutral,22
NVDA,5/20/2024,0.094604047,bullish,21,3,28,neutral,52
META,5/20/2024,0.124878078,bullish,14,2,16,neutral,32
TSLA,5/20/2024,0.019277103,neutral,8,3,20,neutral,31
BTC,5/20/2024,0.042711866,neutral,21,13,22,neutral,56
AAPL,5/21/2024,0.064368687,bullish,16,1,20,neutral,37
MSFT,5/21/2024,0.074025128,bullish,36,3,42,neutral,81
GOOGL,5/21/2024,0.043040739,neutral,19,11,26,neutral,56
AMZN,5/21/2024,0.077010101,bullish,11,2,17,neutral,30
NVDA,5/21/2024,0.084364564,bullish,32,4,37,neutral,73
META,5/21/2024,0.044833988,neutral,17,10,27,neutral,54
TSLA,5/21/2024,0.041036993,neutral,11,3,30,neutral,44
BTC,5/21/2024,0.026485131,neutral,20,13,39,neutral,72
AAPL,5/22/2024,0.075390942,bullish,12,1,15,neutral,28
MSFT,5/22/2024,0.031529213,neutral,26,11,51,neutral,88
GOOGL,5/22/2024,0.03514095,neutral,17,7,32,neutral,56
AMZN,5/22/2024,0.065343434,bullish,9,1,20,neutral,30
NVDA,5/22/2024,0.070694507,bullish,40,8,57,neutral,105
META,5/22/2024,0.050481409,bullish,25,11,39,neutral,75
TSLA,5/22/2024,0.077877459,bullish,10,1,27,neutral,38
BTC,5/22/2024,0.052039088,bullish,17,3,48,neutral,68
AAPL,5/23/2024,0.070647587,bullish,10,5,15,neutral,30
MSFT,5/23/2024,0.007154249,neutral,15,13,48,neutral,76
GOOGL,5/23/2024,0.033456687,neutral,16,4,42,neutral,62
AMZN,5/23/2024,0.065024155,bullish,6,0,17,neutral,23
NVDA,5/23/2024,0.055037566,bullish,44,16,66,neutral,126
META,5/23/2024,0.053930088,bullish,22,8,39,neutral,69
TSLA,5/23/2024,0.009616026,neutral,6,4,22,neutral,32
BTC,5/23/2024,0.04020844,neutral,17,6,36,neutral,59
AAPL,5/24/2024,0.098305747,bullish,12,4,18,neutral,34
MSFT,5/24/2024,0.00907316,neutral,9,7,34,neutral,50
GOOGL,5/24/2024,0.034923858,neutral,20,6,49,neutral,75
AMZN,5/24/2024,0.105955556,bullish,10,0,15,neutral,25
NVDA,5/24/2024,0.063364624,bullish,41,13,51,neutral,105
META,5/24/2024,0.016652767,neutral,15,13,40,neutral,68
TSLA,5/24/2024,-0.006103516,neutral,10,8,20,neutral,38
BTC,5/24/2024,0.043232033,neutral,17,8,33,neutral,58
AAPL,5/27/2024,0.090181728,bullish,9,1,14,neutral,24
MSFT,5/27/2024,0.182115516,bullish,12,1,6,bullish,19
GOOGL,5/27/2024,0.109783272,bullish,16,2,21,neutral,39
AMZN,5/27/2024,0.181260823,bullish,13,0,7,bullish,20
NVDA,5/27/2024,0.162990546,bullish,18,2,14,bullish,34
META,5/27/2024,0.114634818,bullish,16,1,18,neutral,35
TSLA,5/27/2024,0.07195002,bullish,8,5,9,neutral,22
BTC,5/27/2024,0.130030921,bullish,22,0,20,bullish,42
AAPL,5/28/2024,0.080308387,bullish,12,2,19,neutral,33
MSFT,5/28/2024,0.101439634,bullish,13,2,15,neutral,30
GOOGL,5/28/2024,0.079407706,bullish,22,5,31,neutral,58
AMZN,5/28/2024,0.15197801,bullish,14,1,8,bullish,23
NVDA,5/28/2024,0.147266031,bullish,33,4,21,bullish,58
META,5/28/2024,0.06045038,bullish,25,7,24,bullish,56
TSLA,5/28/2024,0.05673388,bullish,11,2,25,neutral,38
BTC,5/28/2024,0.034185105,neutral,16,7,40,neutral,63
AAPL,5/29/2024,0.08747619,bullish,15,4,16,neutral,35
MSFT,5/29/2024,0.058809894,bullish,12,4,23,neutral,39
GOOGL,5/29/2024,0.063142225,bullish,19,5,30,neutral,54
AMZN,5/29/2024,0.158187553,bullish,17,1,8,bullish,26
NVDA,5/29/2024,0.144906314,bullish,42,5,30,bullish,77
META,5/29/2024,0.050835325,bullish,24,10,30,neutral,64
TSLA,5/29/2024,0.058448146,bullish,13,2,31,neutral,46
BTC,5/29/2024,0.047847968,neutral,22,10,41,neutral,73
AAPL,5/30/2024,0.121454871,bullish,16,2,13,bullish,31
MSFT,5/30/2024,0.039472617,neutral,11,4,27,neutral,42
GOOGL,5/30/2024,0.062856194,bullish,17,7,33,neutral,57
AMZN,5/30/2024,0.151867313,bullish,16,0,12,bullish,28
NVDA,5/30/2024,0.152774115,bullish,36,1,28,bullish,65
META,5/30/2024,0.054050501,bullish,18,9,27,neutral,54
TSLA,5/30/2024,0.077895623,bullish,12,2,22,neutral,36
BTC,5/30/2024,0.074844659,bullish,25,3,38,neutral,66
AAPL,5/31/2024,0.12743295,bullish,14,2,13,bullish,29
MSFT,5/31/2024,0.085685995,bullish,12,5,21,neutral,38
GOOGL,5/31/2024,0.027496179,neutral,25,22,42,neutral,89
AMZN,5/31/2024,0.140058309,bullish,11,0,17,neutral,28
NVDA,5/31/2024,0.146065163,bullish,30,3,24,bullish,57
META,5/31/2024,0.061315606,bullish,22,14,23,neutral,59
TSLA,5/31/2024,0.068294553,bullish,14,5,21,neutral,40
BTC,5/31/2024,0.04692394,neutral,19,5,44,neutral,68
AAPL,6/3/2024,0.088378685,bullish,13,3,12,bullish,28
MSFT,6/3/2024,0.051016529,bullish,11,2,20,neutral,33
GOOGL,6/3/2024,0.049295881,neutral,12,6,15,neutral,33
AMZN,6/3/2024,0.114120149,bullish,10,2,7,bullish,19
NVDA,6/3/2024,0.105156691,bullish,22,3,21,bullish,46
META,6/3/2024,0.078015205,bullish,17,5,14,bullish,36
TSLA,6/3/2024,0.061428571,bullish,10,4,14,neutral,28
BTC,6/3/2024,0.052095815,bullish,21,5,34,neutral,60
AAPL,6/4/2024,0.122676768,bullish,14,1,11,bullish,26
MSFT,6/4/2024,0.038602245,neutral,14,10,35,neutral,59
GOOGL,6/4/2024,0.023369715,neutral,11,12,24,neutral,47
AMZN,6/4/2024,0.112621934,bullish,11,2,12,neutral,25
NVDA,6/4/2024,0.077905487,bullish,25,7,27,neutral,59
META,6/4/2024,0.058857306,bullish,19,7,27,neutral,53
TSLA,6/4/2024,0.037148407,neutral,11,5,23,neutral,39
BTC,6/4/2024,0.044170232,neutral,26,5,43,neutral,74
AAPL,6/5/2024,0.075323593,bullish,12,2,26,neutral,40
MSFT,6/5/2024,0.039533683,neutral,12,8,37,neutral,57
GOOGL,6/5/2024,0.049562521,neutral,15,7,30,neutral,52
AMZN,6/5/2024,0.153468915,bullish,13,3,8,bullish,24
NVDA,6/5/2024,0.091846314,bullish,35,5,42,neutral,82
META,6/5/2024,0.055464603,bullish,16,7,43,neutral,66
TSLA,6/5/2024,0.040361697,neutral,12,5,23,neutral,40
BTC,6/5/2024,0.031062639,neutral,24,6,46,neutral,76
AAPL,6/6/2024,0.009704329,neutral,6,5,39,neutral,50
MSFT,6/6/2024,0.042992594,neutral,9,2,42,neutral,53
GOOGL,6/6/2024,0.062210651,bullish,15,3,35,neutral,53
AMZN,6/6/2024,0.119107282,bullish,15,3,8,bullish,26
NVDA,6/6/2024,0.078820416,bullish,42,5,63,neutral,110
META,6/6/2024,0.040886644,neutral,16,9,47,neutral,72
TSLA,6/6/2024,0.063732909,bullish,14,3,23,neutral,40
BTC,6/6/2024,0.039807345,neutral,24,9,45,neutral,78
AAPL,6/7/2024,0.021054359,neutral,6,4,31,neutral,41
MSFT,6/7/2024,0.046216531,neutral,9,3,40,neutral,52
GOOGL,6/7/2024,0.047942808,neutral,13,3,33,neutral,49
AMZN,6/7/2024,0.102872195,bullish,14,3,12,bullish,29
NVDA,6/7/2024,0.076880304,bullish,37,7,61,neutral,105
META,6/7/2024,0.059142585,bullish,23,7,47,neutral,77
TSLA,6/7/2024,0.035918367,neutral,10,3,29,neutral,42
BTC,6/7/2024,0.045871985,neutral,20,6,44,neutral,70
AAPL,6/10/2024,0.062014454,bullish,22,5,34,neutral,61
MSFT,6/10/2024,0.126757606,bullish,17,4,11,bullish,32
GOOGL,6/10/2024,0.081251446,bullish,14,6,17,neutral,37
AMZN,6/10/2024,0.118760009,bullish,7,1,9,neutral,17
NVDA,6/10/2024,0.118493403,bullish,35,6,29,bullish,70
META,6/10/2024,0.053104299,bullish,13,4,26,neutral,43
TSLA,6/10/2024,-0.016853325,neutral,7,10,23,neutral,40
BTC,6/10/2024,0.06480411,bullish,21,3,32,neutral,56
AAPL,6/11/2024,0.06249196,bullish,39,5,57,neutral,101
MSFT,6/11/2024,0.086443042,bullish,22,7,30,neutral,59
GOOGL,6/11/2024,0.070829235,bullish,14,6,29,neutral,49
AMZN,6/11/2024,0.112194901,bullish,10,1,14,neutral,25
NVDA,6/11/2024,0.106850954,bullish,37,6,40,neutral,83
META,6/11/2024,0.053539843,bullish,13,4,28,neutral,45
TSLA,6/11/2024,0.042065873,neutral,13,9,28,neutral,50
BTC,6/11/2024,0.050167234,bullish,26,8,50,neutral,84
AAPL,6/12/2024,0.082419171,bullish,38,3,45,neutral,86
MSFT,6/12/2024,0.061211074,bullish,18,8,36,neutral,62
GOOGL,6/12/2024,0.053055001,bullish,16,3,33,neutral,52
AMZN,6/12/2024,0.150982767,bullish,13,0,13,bullish,26
NVDA,6/12/2024,0.105542545,bullish,25,6,30,neutral,61
META,6/12/2024,0.061158392,bullish,11,1,35,neutral,47
TSLA,6/12/2024,0.044476397,neutral,12,7,23,neutral,42
BTC,6/12/2024,0.044905177,neutral,24,8,47,neutral,79
AAPL,6/13/2024,0.097565467,bullish,28,4,29,neutral,61
MSFT,6/13/2024,0.057221053,bullish,19,7,28,neutral,54
GOOGL,6/13/2024,0.063290292,bullish,22,4,32,neutral,58
AMZN,6/13/2024,0.204879349,bullish,17,0,10,bullish,27
NVDA,6/13/2024,0.14395069,bullish,34,4,23,bullish,61
META,6/13/2024,0.090271014,bullish,21,3,32,neutral,56
TSLA,6/13/2024,0.036146975,neutral,17,6,33,neutral,56
BTC,6/13/2024,0.048252702,neutral,25,8,43,neutral,76
AAPL,6/14/2024,0.056570037,bullish,15,3,24,neutral,42
MSFT,6/14/2024,0.067694498,bullish,19,4,24,neutral,47
GOOGL,6/14/2024,0.042566116,neutral,17,8,30,neutral,55
AMZN,6/14/2024,0.126220809,bullish,11,2,8,bullish,21
NVDA,6/14/2024,0.156142677,bullish,26,1,15,bullish,42
META,6/14/2024,0.061481984,bullish,23,5,39,neutral,67
TSLA,6/14/2024,0.048247853,neutral,20,3,45,neutral,68
BTC,6/14/2024,0.043624324,neutral,22,8,52,neutral,82
AAPL,6/17/2024,0.092904656,bullish,18,2,21,neutral,41
MSFT,6/17/2024,0.051911765,bullish,15,3,16,neutral,34
GOOGL,6/17/2024,0.049206205,neutral,12,4,14,neutral,30
AMZN,6/17/2024,0.089671717,bullish,10,1,9,bullish,20
NVDA,6/17/2024,0.132251451,bullish,23,4,20,bullish,47
META,6/17/2024,0.087561838,bullish,19,5,17,bullish,41
TSLA,6/17/2024,0.054564789,bullish,14,4,20,neutral,38
BTC,6/17/2024,0.045969608,neutral,17,9,35,neutral,61
AAPL,6/18/2024,0.126421108,bullish,28,2,28,bullish,58
MSFT,6/18/2024,0.116835734,bullish,45,5,28,bullish,78
GOOGL,6/18/2024,0.049595152,neutral,17,5,28,neutral,50
AMZN,6/18/2024,0.093272487,bullish,11,1,18,neutral,30
NVDA,6/18/2024,0.158159675,bullish,51,5,27,bullish,83
META,6/18/2024,0.065999352,bullish,21,6,22,neutral,49
TSLA,6/18/2024,0.064934375,bullish,22,3,29,neutral,54
BTC,6/18/2024,0.036892934,neutral,20,11,44,neutral,75
AAPL,6/19/2024,0.15031941,bullish,21,1,15,bullish,37
MSFT,6/19/2024,0.160701413,bullish,41,4,21,bullish,66
GOOGL,6/19/2024,0.060488357,bullish,15,4,32,neutral,51
AMZN,6/19/2024,0.094316017,bullish,11,2,17,neutral,30
NVDA,6/19/2024,0.174582159,bullish,61,1,34,bullish,96
META,6/19/2024,0.058731198,bullish,26,7,26,bullish,59
TSLA,6/19/2024,0.067012493,bullish,13,1,24,neutral,38
BTC,6/19/2024,0.051814617,bullish,21,8,38,neutral,67
AAPL,6/20/2024,0.088962236,bullish,12,0,19,neutral,31
MSFT,6/20/2024,0.145635443,bullish,19,5,14,bullish,38
GOOGL,6/20/2024,0.090395279,bullish,13,3,19,neutral,35
AMZN,6/20/2024,0.113544132,bullish,15,1,14,bullish,30
NVDA,6/20/2024,0.128680395,bullish,49,7,43,bullish,99
META,6/20/2024,0.073694023,bullish,25,3,31,neutral,59
TSLA,6/20/2024,0.061876995,bullish,12,1,20,neutral,33
BTC,6/20/2024,0.053342051,bullish,26,8,41,neutral,75
AAPL,6/21/2024,0.08755772,bullish,13,1,24,neutral,38
MSFT,6/21/2024,0.103793338,bullish,16,5,17,neutral,38
GOOGL,6/21/2024,0.100332874,bullish,13,1,19,neutral,33
AMZN,6/21/2024,0.112191687,bullish,12,1,15,neutral,28
NVDA,6/21/2024,0.111955099,bullish,49,9,47,bullish,105
META,6/21/2024,0.075875547,bullish,21,5,31,neutral,57
TSLA,6/21/2024,0.050409598,bullish,14,5,18,neutral,37
BTC,6/21/2024,0.045636525,neutral,31,8,47,neutral,86
AAPL,6/24/2024,0.053667335,bullish,13,4,24,neutral,41
MSFT,6/24/2024,0.072068219,bullish,12,3,14,neutral,29
GOOGL,6/24/2024,0.045987855,neutral,10,6,20,neutral,36
AMZN,6/24/2024,0.136681354,bullish,11,3,8,bullish,22
NVDA,6/24/2024,0.09003119,bullish,38,10,40,neutral,88
META,6/24/2024,0.040438968,neutral,22,5,48,neutral,75
TSLA,6/24/2024,0.082853535,bullish,10,4,20,neutral,34
BTC,6/24/2024,0.0215029,neutral,26,10,70,neutral,106
AAPL,6/25/2024,0.021750959,neutral,9,4,28,neutral,41
MSFT,6/25/2024,0.056277548,bullish,17,3,24,neutral,44
GOOGL,6/25/2024,0.038017929,neutral,13,8,29,neutral,50
AMZN,6/25/2024,0.096546311,bullish,9,1,16,neutral,26
NVDA,6/25/2024,0.073705172,bullish,46,14,55,neutral,115
META,6/25/2024,0.040568239,neutral,24,8,63,neutral,95
TSLA,6/25/2024,0.088960237,bullish,19,5,21,neutral,45
BTC,6/25/2024,0.017874122,neutral,27,13,82,neutral,122
AAPL,6/26/2024,0.043499083,neutral,9,3,25,neutral,37
MSFT,6/26/2024,0.054417872,bullish,15,1,25,neutral,41
GOOGL,6/26/2024,0.024099619,neutral,17,8,38,neutral,63
AMZN,6/26/2024,0.076379236,bullish,14,2,21,neutral,37
NVDA,6/26/2024,0.081135188,bullish,43,13,50,neutral,106
META,6/26/2024,0.079988041,bullish,25,7,41,neutral,73
TSLA,6/26/2024,0.090952381,bullish,19,2,17,bullish,38
BTC,6/26/2024,0.054295714,bullish,25,9,44,neutral,78
AAPL,6/27/2024,0.039765573,neutral,11,5,18,neutral,34
MSFT,6/27/2024,0.057118878,bullish,13,3,18,neutral,34
GOOGL,6/27/2024,0.060686577,bullish,24,5,34,neutral,63
AMZN,6/27/2024,0.080385211,bullish,17,2,22,neutral,41
NVDA,6/27/2024,0.115329943,bullish,31,5,27,bullish,63
META,6/27/2024,0.07892452,bullish,21,6,38,neutral,65
TSLA,6/27/2024,0.044448854,neutral,12,5,19,neutral,36
BTC,6/27/2024,0.050668363,bullish,21,5,48,neutral,74
AAPL,6/28/2024,0.093264088,bullish,15,1,17,neutral,33
MSFT,6/28/2024,0.067681672,bullish,19,3,26,neutral,48
GOOGL,6/28/2024,0.075999721,bullish,24,5,24,bullish,53
AMZN,6/28/2024,0.087966352,bullish,14,4,15,neutral,33
NVDA,6/28/2024,0.155440962,bullish,32,1,24,bullish,57
META,6/28/2024,0.052738809,bullish,21,10,41,neutral,72
TSLA,6/28/2024,0.032996833,neutral,10,6,20,neutral,36
BTC,6/28/2024,0.053223906,bullish,18,4,44,neutral,66
AAPL,7/1/2024,0.076294686,bullish,10,1,20,neutral,31
MSFT,7/1/2024,0.075002525,bullish,10,1,14,neutral,25
GOOGL,7/1/2024,0.110217014,bullish,17,1,14,bullish,32
AMZN,7/1/2024,0.221414769,bullish,14,0,9,bullish,23
NVDA,7/1/2024,0.145938507,bullish,23,2,22,bullish,47
META,7/1/2024,0.037721645,neutral,23,7,45,neutral,75
TSLA,7/1/2024,0.089996686,bullish,14,2,25,neutral,41
BTC,7/1/2024,0.040140316,neutral,18,6,45,neutral,69
AAPL,7/2/2024,0.060257147,bullish,10,1,21,neutral,32
MSFT,7/2/2024,0.059055078,bullish,12,2,23,neutral,37
GOOGL,7/2/2024,0.081182802,bullish,21,2,32,neutral,55
AMZN,7/2/2024,0.147273243,bullish,15,0,13,bullish,28
NVDA,7/2/2024,0.095162208,bullish,27,8,30,neutral,65
META,7/2/2024,0.021040381,neutral,25,11,60,neutral,96
TSLA,7/2/2024,0.054581051,bullish,26,10,47,neutral,83
BTC,7/2/2024,0.051345126,bullish,26,8,50,neutral,84
AAPL,7/3/2024,0.05557328,bullish,8,2,18,neutral,28
MSFT,7/3/2024,0.051563798,bullish,11,6,27,neutral,44
GOOGL,7/3/2024,0.03893794,neutral,21,8,38,neutral,67
AMZN,7/3/2024,0.085485247,bullish,17,0,21,neutral,38
NVDA,7/3/2024,0.084828307,bullish,26,7,26,bullish,59
META,7/3/2024,0.067643697,bullish,26,8,51,neutral,85
TSLA,7/3/2024,0.068455867,bullish,32,11,46,neutral,89
BTC,7/3/2024,0.04248403,neutral,25,10,53,neutral,88
AAPL,7/4/2024,0.128035298,bullish,14,1,11,bullish,26
MSFT,7/4/2024,0.056856125,bullish,17,5,25,neutral,47
GOOGL,7/4/2024,0.032233408,neutral,16,7,30,neutral,53
AMZN,7/4/2024,0.06971025,bullish,13,2,16,neutral,31
NVDA,7/4/2024,0.111492918,bullish,29,4,21,bullish,54
META,7/4/2024,0.071754972,bullish,25,5,44,neutral,74
TSLA,7/4/2024,0.085343615,bullish,19,2,27,neutral,48
BTC,7/4/2024,0.02668009,neutral,22,13,65,neutral,100
AAPL,7/5/2024,0.145687789,bullish,15,0,14,bullish,29
MSFT,7/5/2024,0.05905504,bullish,15,6,14,bullish,35
GOOGL,7/5/2024,0.092831195,bullish,16,4,22,neutral,42
AMZN,7/5/2024,0.080022803,bullish,8,3,12,neutral,23
NVDA,7/5/2024,0.162049312,bullish,29,0,17,bullish,46
META,7/5/2024,0.076307543,bullish,23,6,33,neutral,62
TSLA,7/5/2024,0.044842498,neutral,18,4,25,neutral,47
BTC,7/5/2024,0.017113978,neutral,25,19,79,neutral,123
AAPL,7/8/2024,0.073889122,bullish,10,4,17,neutral,31
MSFT,7/8/2024,0.082246423,bullish,8,1,27,neutral,36
GOOGL,7/8/2024,0.110546479,bullish,8,0,23,neutral,31
AMZN,7/8/2024,0.084353885,bullish,8,3,10,neutral,21
NVDA,7/8/2024,0.140535492,bullish,25,2,24,bullish,51
META,7/8/2024,0.033267997,neutral,13,8,30,neutral,51
TSLA,7/8/2024,0.069555541,bullish,11,3,28,neutral,42
BTC,7/8/2024,0.032808177,neutral,17,7,51,neutral,75
AAPL,7/9/2024,0.105723253,bullish,17,5,13,bullish,35
MSFT,7/9/2024,0.049747675,neutral,11,3,40,neutral,54
GOOGL,7/9/2024,0.085986612,bullish,17,4,24,neutral,45
AMZN,7/9/2024,0.088097019,bullish,11,4,11,bullish,26
NVDA,7/9/2024,0.101392028,bullish,27,4,30,neutral,61
META,7/9/2024,0.083735994,bullish,11,2,21,neutral,34
TSLA,7/9/2024,0.069060317,bullish,15,3,32,neutral,50
BTC,7/9/2024,0.022160909,neutral,21,9,56,neutral,86
AAPL,7/10/2024,0.111676751,bullish,26,4,14,bullish,44
MSFT,7/10/2024,0.025123866,neutral,17,9,44,neutral,70
GOOGL,7/10/2024,0.068370863,bullish,29,6,27,bullish,62
AMZN,7/10/2024,0.090541398,bullish,15,2,17,neutral,34
NVDA,7/10/2024,0.155989739,bullish,39,2,22,bullish,63
META,7/10/2024,0.054312978,bullish,21,11,29,neutral,61
TSLA,7/10/2024,0.07772684,bullish,19,3,28,neutral,50
BTC,7/10/2024,0.028942758,neutral,19,4,61,neutral,84
AAPL,7/11/2024,0.087635659,bullish,20,4,19,bullish,43
MSFT,7/11/2024,0.039222606,neutral,20,13,46,neutral,79
GOOGL,7/11/2024,0.079717341,bullish,31,5,32,neutral,68
AMZN,7/11/2024,0.091478513,bullish,17,3,19,neutral,39
NVDA,7/11/2024,0.138994338,bullish,35,6,19,bullish,60
META,7/11/2024,0.02665249,neutral,14,13,30,neutral,57
TSLA,7/11/2024,0.033343373,neutral,12,6,45,neutral,63
BTC,7/11/2024,0.022364941,neutral,22,8,64,neutral,94
AAPL,7/12/2024,0.095423351,bullish,16,4,14,bullish,34
MSFT,7/12/2024,0.046824308,neutral,12,9,32,neutral,53
GOOGL,7/12/2024,0.053674523,bullish,18,8,19,neutral,45
AMZN,7/12/2024,0.114986423,bullish,16,3,12,bullish,31
NVDA,7/12/2024,0.073596604,bullish,21,9,17,bullish,47
META,7/12/2024,0.007139081,neutral,10,9,38,neutral,57
TSLA,7/12/2024,0.042731128,neutral,14,6,43,neutral,63
BTC,7/12/2024,0.021066739,neutral,23,16,54,neutral,93
AAPL,7/15/2024,0.138002241,bullish,26,0,21,bullish,47
MSFT,7/15/2024,0.101102267,bullish,12,4,15,neutral,31
GOOGL,7/15/2024,0.087037724,bullish,17,2,23,neutral,42
AMZN,7/15/2024,0.127161172,bullish,12,2,12,bullish,26
NVDA,7/15/2024,0.097734207,bullish,19,5,21,neutral,45
META,7/15/2024,0.045927918,neutral,11,7,27,neutral,45
TSLA,7/15/2024,0.077555556,bullish,14,1,30,neutral,45
BTC,7/15/2024,0.046954886,neutral,25,8,49,neutral,82
AAPL,7/16/2024,0.110012289,bullish,30,3,29,bullish,62
MSFT,7/16/2024,0.118273552,bullish,20,3,26,neutral,49
GOOGL,7/16/2024,0.072210763,bullish,19,7,25,neutral,51
AMZN,7/16/2024,0.093525046,bullish,15,5,15,bullish,35
NVDA,7/16/2024,0.069462022,bullish,16,8,27,neutral,51
META,7/16/2024,0.036985795,neutral,11,8,34,neutral,53
TSLA,7/16/2024,0.04129756,neutral,15,4,40,neutral,59
BTC,7/16/2024,0.034832684,neutral,29,16,62,neutral,107
AAPL,7/17/2024,0.087844318,bullish,15,4,21,neutral,40
MSFT,7/17/2024,0.065066464,bullish,20,6,23,neutral,49
GOOGL,7/17/2024,0.065551776,bullish,19,9,35,neutral,63
AMZN,7/17/2024,0.097941998,bullish,21,5,20,bullish,46
NVDA,7/17/2024,0.03295461,neutral,20,20,34,neutral,74
META,7/17/2024,0.038840029,neutral,15,6,36,neutral,57
TSLA,7/17/2024,0.034490754,neutral,15,7,25,neutral,47
BTC,7/17/2024,0.047013938,neutral,26,9,56,neutral,91
AAPL,7/18/2024,0.105930903,bullish,15,4,17,neutral,36
MSFT,7/18/2024,0.059882951,bullish,19,7,25,neutral,51
GOOGL,7/18/2024,0.036855742,neutral,17,7,44,neutral,68
AMZN,7/18/2024,0.078239866,bullish,14,3,27,neutral,44
NVDA,7/18/2024,0.050420268,bullish,29,16,46,neutral,91
META,7/18/2024,0.046925405,neutral,21,10,41,neutral,72
TSLA,7/18/2024,0.041049168,neutral,12,8,21,neutral,41
BTC,7/18/2024,0.035906427,neutral,21,6,52,neutral,79
AAPL,7/19/2024,0.114160053,bullish,14,3,17,neutral,34
MSFT,7/19/2024,0.009007768,neutral,19,18,89,neutral,126
GOOGL,7/19/2024,0.027162349,neutral,12,7,37,neutral,56
AMZN,7/19/2024,0.085722096,bullish,9,4,18,neutral,31
NVDA,7/19/2024,0.086185122,bullish,23,4,36,neutral,63
META,7/19/2024,0.049931193,neutral,20,8,54,neutral,82
TSLA,7/19/2024,0.053669095,bullish,11,6,24,neutral,41
BTC,7/19/2024,0.036169565,neutral,21,5,55,neutral,81
AAPL,7/22/2024,0.081485644,bullish,10,4,12,neutral,26
MSFT,7/22/2024,0.045479957,neutral,21,10,52,neutral,83
GOOGL,7/22/2024,0.096659069,bullish,15,3,26,neutral,44
AMZN,7/22/2024,0.204170618,bullish,12,2,7,bullish,21
NVDA,7/22/2024,0.144894136,bullish,38,4,21,bullish,63
META,7/22/2024,0.105519481,bullish,22,2,25,neutral,49
TSLA,7/22/2024,0.086497914,bullish,23,2,30,neutral,55
BTC,7/22/2024,0.038203663,neutral,20,7,38,neutral,65
AAPL,7/23/2024,0.090254718,bullish,11,3,20,neutral,34
MSFT,7/23/2024,0.047487574,neutral,15,7,38,neutral,60
GOOGL,7/23/2024,0.0393874,neutral,21,9,59,neutral,89
AMZN,7/23/2024,0.174628543,bullish,19,3,9,bullish,31
NVDA,7/23/2024,0.133799167,bullish,38,3,28,bullish,69
META,7/23/2024,0.083667532,bullish,30,4,41,neutral,75
TSLA,7/23/2024,0.038938563,neutral,25,6,55,neutral,86
BTC,7/23/2024,0.038333063,neutral,22,7,47,neutral,76
AAPL,7/24/2024,0.073823271,bullish,13,5,19,neutral,37
MSFT,7/24/2024,0.033942027,neutral,11,8,27,neutral,46
GOOGL,7/24/2024,0.005814331,neutral,18,13,65,neutral,96
AMZN,7/24/2024,0.101194084,bullish,15,4,9,bullish,28
NVDA,7/24/2024,0.114976919,bullish,28,6,19,bullish,53
META,7/24/2024,0.073908101,bullish,45,9,55,neutral,109
TSLA,7/24/2024,-0.026828844,bearish,15,24,66,neutral,105
BTC,7/24/2024,0.053746468,bullish,20,7,45,neutral,72
AAPL,7/25/2024,0.08422954,bullish,13,3,19,neutral,35
MSFT,7/25/2024,0.033312964,neutral,15,10,36,neutral,61
GOOGL,7/25/2024,-0.010729737,neutral,15,12,50,neutral,77
AMZN,7/25/2024,0.063224841,bullish,9,4,14,neutral,27
NVDA,7/25/2024,0.102774439,bullish,29,7,24,bullish,60
META,7/25/2024,0.089583494,bullish,48,10,47,bullish,105
TSLA,7/25/2024,-0.023317458,neutral,19,24,46,neutral,89
BTC,7/25/2024,0.052050571,bullish,38,14,54,neutral,106
AAPL,7/26/2024,0.127911802,bullish,13,2,18,neutral,33
MSFT,7/26/2024,0.073077501,bullish,14,4,30,neutral,48
GOOGL,7/26/2024,0.046020202,neutral,21,7,41,neutral,69
AMZN,7/26/2024,0.083266595,bullish,7,2,19,neutral,28
NVDA,7/26/2024,0.125044545,bullish,26,8,28,neutral,62
META,7/26/2024,0.086351681,bullish,27,8,34,neutral,69
TSLA,7/26/2024,0.057028746,bullish,20,7,30,neutral,57
BTC,7/26/2024,0.03506279,neutral,28,11,58,neutral,97
AAPL,7/29/2024,0.06458664,bullish,21,4,23,neutral,48
MSFT,7/29/2024,0.056888293,bullish,14,3,29,neutral,46
GOOGL,7/29/2024,0.072561802,bullish,18,5,27,neutral,50
AMZN,7/29/2024,0.101744644,bullish,10,0,16,neutral,26
NVDA,7/29/2024,0.140184362,bullish,27,6,20,bullish,53
META,7/29/2024,0.067464719,bullish,20,9,27,neutral,56
TSLA,7/29/2024,0.11568815,bullish,25,3,21,bullish,49
BTC,7/29/2024,0.053387919,bullish,29,5,56,neutral,90
AAPL,7/30/2024,0.032149547,neutral,19,6,30,neutral,55
MSFT,7/30/2024,0.021558,neutral,25,17,67,neutral,109
